School ID,Grade 7 Male,Grade 7 Female,Grade 8 Male,Grade 8 Female,Grade 9 Male,Grade 9 Female,Grade 10 Male,Grade 10 Female,Grade 11 Male,Grade 11 Female,Grade 12 Male,Grade 12 Female,SPED NG Male,SPED NG Female
303116,104,92,106,99,80,73,95,92,0,0,0,0,0,0
303117,17,22,25,32,20,26,22,30,0,0,0,0,0,0
303118,168,155,123,149,122,146,87,112,0,0,0,0,0,0
303119,147,116,140,161,134,119,91,114,0,0,0,0,0,0
303120,70,46,64,52,39,36,33,43,0,0,0,0,0,0
303121,57,77,71,68,47,59,46,43,0,0,0,0,0,0
303122,109,105,105,122,89,98,77,105,0,0,0,0,0,0
303123,40,30,43,29,24,31,21,26,0,0,0,0,0,0
303124,39,38,34,33,34,29,26,29,0,0,0,0,0,0
303125,21,34,37,28,37,33,18,18,0,0,0,0,0,0
303126,30,20,45,18,20,21,35,23,0,0,0,0,0,0
303127,133,146,149,124,125,113,87,107,0,0,0,0,0,0
303128,452,764,453,767,593,765,516,718,0,0,0,0,0,0
303129,45,35,34,29,27,38,20,19,0,0,0,0,0,0
303130,24,22,13,15,26,20,19,17,0,0,0,0,0,0
303131,22,33,20,24,33,34,31,22,0,0,0,0,0,0
303132,48,55,39,48,39,35,34,35,0,0,0,0,0,0
303133,410,419,461,398,309,386,295,332,0,0,0,0,0,0
303134,80,50,72,73,38,78,38,60,0,0,0,0,0,0
303135,20,24,26,15,15,22,7,18,0,0,0,0,0,0
303136,52,44,50,48,40,48,34,36,0,0,0,0,0,0
303137,21,23,21,20,18,14,15,20,0,0,0,0,0,0
303138,336,242,328,278,238,216,239,249,0,0,0,0,0,0
303139,253,156,211,176,175,162,185,167,0,0,0,0,0,0
303140,338,378,314,346,311,335,274,334,0,0,0,0,0,0
303141,66,109,92,82,62,105,43,89,0,0,0,0,0,0
303142,549,525,545,572,407,458,322,384,0,0,0,0,0,0
303143,120,124,97,118,137,129,119,110,0,0,0,0,0,0
303144,2,1,3,4,7,2,3,10,0,0,0,0,0,0
303145,210,167,195,143,144,137,117,101,0,0,0,0,0,0
303146,93,87,107,71,79,64,99,67,0,0,0,0,0,0
303147,111,92,98,85,78,77,82,66,0,0,0,0,0,0
303148,74,47,72,69,42,54,49,47,0,0,0,0,0,0
303149,46,49,21,42,30,31,20,36,0,0,0,0,0,0
303150,302,277,328,297,196,256,241,250,0,0,0,0,0,0
303151,439,321,305,278,211,248,226,248,0,0,0,0,0,0
303152,139,108,117,105,129,111,111,108,0,0,0,0,0,0
303153,200,150,216,165,91,66,69,63,0,0,0,0,0,0
303154,54,48,55,41,39,27,38,42,0,0,0,0,0,0
303155,185,155,160,169,153,131,155,138,0,0,0,0,0,0
303156,162,119,173,156,126,140,133,106,0,0,0,0,0,0
303157,69,78,84,73,46,60,54,49,0,0,0,0,0,0
303158,19,12,22,19,26,18,13,20,0,0,0,0,0,0
303159,477,546,445,470,402,424,350,394,0,0,0,0,0,0
303160,197,169,161,148,145,153,123,135,0,0,0,0,0,0
303161,599,576,622,533,451,431,473,421,0,0,0,0,0,0
303162,132,109,119,116,107,89,80,99,0,0,0,0,0,0
303163,29,30,14,20,23,33,20,11,0,0,0,0,0,0
303164,87,50,61,69,44,38,33,60,0,0,0,0,0,0
303165,30,36,37,23,19,22,18,23,0,0,0,0,0,0
303166,74,78,78,63,72,66,64,53,0,0,0,0,0,0
303167,195,188,209,160,151,159,167,168,0,0,0,0,0,0
303168,257,213,205,226,178,201,231,204,0,0,0,0,0,0
303169,53,95,62,86,48,101,31,62,0,0,0,0,0,0
303170,35,41,35,37,36,29,34,32,0,0,0,0,0,0
303171,120,90,136,114,106,93,128,100,0,0,0,0,0,0
303172,572,548,550,479,439,540,406,451,0,0,0,0,0,0
303173,49,29,57,37,43,36,49,29,0,0,0,0,0,0
303174,395,361,354,382,291,300,269,287,0,0,0,0,0,0
303175,130,114,100,115,78,94,76,86,0,0,0,0,0,0
303176,138,119,131,145,101,132,105,98,0,0,0,0,0,0
303177,56,77,69,72,61,55,55,55,0,0,0,0,0,0
303178,425,379,413,397,323,336,295,309,0,0,0,0,0,0
303179,86,86,68,93,59,65,59,63,0,0,0,0,0,0
303180,664,665,489,548,462,588,340,506,0,0,0,0,0,0
303181,89,70,95,69,73,92,93,77,0,0,0,0,0,0
303182,50,20,33,23,34,31,42,28,0,0,0,0,0,0
303183,10,16,9,16,8,11,6,9,0,0,0,0,0,0
303184,299,277,294,290,304,243,228,239,0,0,0,0,0,0
303185,26,22,21,19,42,33,52,49,0,0,0,0,0,0
303186,14,11,0,1,4,5,0,0,0,0,0,0,0,0
303187,264,202,226,195,194,183,162,184,0,0,0,0,0,0
303188,30,15,35,25,30,24,31,31,0,0,0,0,0,0
303189,217,279,254,269,171,205,138,206,0,0,0,0,0,0
303190,17,21,20,27,20,18,17,24,0,0,0,0,0,0
303191,21,22,22,33,20,18,20,16,0,0,0,0,0,0
303193,86,101,88,75,81,102,79,68,0,0,0,0,0,0
303194,339,311,372,321,327,282,309,279,0,0,0,0,0,0
303195,324,277,274,286,250,305,214,207,0,0,0,0,0,0
303196,141,127,123,120,103,108,126,102,0,0,0,0,0,0
303197,298,245,275,277,287,229,235,224,0,0,0,0,0,0
303198,140,130,144,133,143,105,73,61,0,0,0,0,0,0
303199,606,641,474,563,348,483,329,443,0,0,0,0,0,0
303200,140,129,128,130,128,112,131,91,0,0,0,0,0,0
303201,40,40,32,46,30,47,38,51,0,0,0,0,0,0
303202,110,68,87,73,62,78,60,47,15,7,11,9,0,0
303203,308,259,278,270,274,226,244,247,0,0,0,0,0,0
303204,163,123,129,153,155,138,126,118,0,0,0,0,0,0
303205,39,32,32,34,29,22,29,23,0,0,0,0,0,0
303206,9,16,10,10,5,14,2,11,0,0,0,0,0,0
303207,121,112,127,105,104,100,92,125,0,0,0,0,0,0
303208,45,29,30,30,29,38,27,25,0,0,0,0,0,0
303209,34,37,34,26,40,41,21,36,0,0,0,0,0,0
303210,210,230,163,187,148,157,140,136,0,0,0,0,0,0
303211,48,64,38,48,32,42,27,30,0,0,0,0,0,0
303212,306,320,280,285,265,312,195,278,0,0,0,0,0,0
303213,39,50,35,36,32,24,15,29,0,0,0,0,0,0
303214,63,53,40,39,24,26,24,40,0,0,0,0,0,0
303215,29,33,26,35,33,26,32,33,0,0,0,0,0,0
303216,10,21,11,24,10,29,8,22,0,0,0,0,0,0
303217,100,134,102,106,101,83,62,92,0,0,0,0,0,0
303218,78,65,68,47,60,59,51,45,0,0,0,0,0,0
303219,78,69,48,66,51,54,46,49,0,0,0,0,0,0
303220,43,47,50,42,30,28,27,34,0,0,0,0,0,0
303221,375,384,322,359,299,312,276,352,6,7,0,0,0,0
303222,47,45,39,44,22,29,28,37,0,0,0,0,0,0
303223,212,214,189,210,195,231,161,233,0,0,0,0,0,0
303224,28,21,19,14,17,27,33,19,0,0,0,0,0,0
303225,155,131,157,117,140,112,133,140,0,0,0,0,0,0
303226,43,29,33,28,47,24,31,22,0,0,0,0,0,0
303227,52,55,57,61,48,47,55,58,0,0,0,0,0,0
303228,323,336,274,317,200,241,172,264,0,0,0,0,0,0
303229,37,62,25,39,15,33,16,29,0,0,0,0,0,0
303230,49,52,24,32,21,22,15,23,0,0,0,0,0,0
303231,322,397,277,324,265,338,253,308,0,0,0,0,0,0
303232,70,71,16,46,23,40,31,49,0,0,0,0,0,0
303233,180,150,110,132,98,95,100,105,0,0,0,0,0,0
303234,30,24,32,25,31,35,31,36,0,0,0,0,0,0
303235,196,177,104,158,113,130,99,139,0,0,0,0,0,0
303236,84,83,77,91,51,69,57,64,0,0,0,0,0,0
303237,105,102,104,84,65,93,60,67,12,8,0,0,0,0
303238,37,47,27,50,25,39,24,19,0,0,0,0,0,0
303239,36,30,37,33,27,31,20,31,0,0,0,0,0,0
303240,54,42,40,37,32,30,23,30,0,0,0,0,0,0
303241,59,51,34,46,26,47,42,44,0,0,0,0,0,0
303242,77,55,49,67,47,46,33,52,0,0,0,0,0,0
303243,195,223,149,197,140,165,122,141,0,0,0,0,0,0
303244,239,275,228,253,168,214,194,187,0,0,0,0,0,0
303245,33,37,37,27,22,25,10,16,0,0,0,0,0,0
303246,62,67,54,68,39,42,40,43,0,0,0,0,0,0
303247,136,125,85,118,85,86,69,104,0,0,0,0,0,0
303248,73,75,50,65,47,33,27,34,0,0,0,0,0,0
303249,106,97,89,101,71,81,74,86,0,0,0,0,0,0
303250,74,74,53,78,61,60,70,50,0,0,0,0,0,0
303251,214,220,183,189,172,202,139,156,0,0,0,0,0,0
303252,96,117,94,98,86,83,61,62,0,0,0,0,0,0
303253,74,88,72,92,54,55,43,74,0,0,0,0,0,0
303254,33,46,28,47,37,52,25,32,0,0,0,0,0,0
303255,425,449,427,456,387,467,293,408,0,0,0,0,0,0
303256,54,54,43,53,43,44,30,42,0,0,0,0,0,0
303257,65,81,55,63,27,59,30,37,0,0,0,0,0,0
303258,144,168,110,132,81,129,68,110,0,0,0,0,0,0
303259,125,143,109,141,89,131,73,106,0,0,0,0,0,0
303260,42,55,36,45,38,31,27,29,0,0,0,0,0,0
303261,39,53,26,31,25,23,16,26,0,0,0,0,0,0
303262,40,62,53,54,43,47,57,48,0,0,0,0,0,0
303263,82,103,84,100,68,58,82,78,0,0,0,0,0,0
303264,65,66,52,57,47,41,31,42,0,0,0,0,0,0
303265,174,187,161,164,147,164,133,137,0,0,0,0,0,0
303266,93,75,70,68,56,68,56,69,0,0,0,0,0,0
303267,104,99,109,123,55,71,55,71,0,0,0,0,0,0
303268,164,172,152,177,140,159,154,199,0,0,0,0,0,0
303269,13,32,25,21,12,18,20,21,0,0,0,0,0,0
303270,164,134,149,127,123,139,112,109,0,0,0,0,0,0
303271,33,31,43,30,40,25,40,39,0,0,0,0,0,0
303272,31,23,41,35,31,28,25,27,0,0,0,0,0,0
303273,78,63,55,65,51,81,49,70,0,0,0,0,0,0
303274,66,46,55,54,41,46,25,51,0,0,0,0,0,0
303275,85,90,64,94,60,66,48,64,0,0,0,0,0,0
303276,126,124,101,111,67,72,63,77,0,0,0,0,0,0
303277,70,101,54,61,41,37,34,35,0,0,0,0,0,0
303278,67,45,40,51,33,49,46,45,0,0,0,0,0,0
303279,86,74,69,78,59,51,59,56,0,0,0,0,0,0
303280,148,155,147,164,106,133,112,153,0,0,0,0,0,0
303281,45,48,40,42,38,35,38,22,0,0,0,0,0,0
303282,36,37,42,49,41,40,37,29,0,0,0,0,0,0
303283,14,31,16,51,20,30,15,45,0,0,0,0,0,0
303284,105,87,67,80,63,59,69,57,0,0,0,0,0,0
303285,26,30,26,27,24,19,24,21,0,0,0,0,0,0
303286,45,47,41,33,40,30,24,39,0,0,0,0,0,0
303287,52,48,37,47,24,39,32,30,0,0,0,0,0,0
303288,35,38,33,32,23,26,26,23,0,0,0,0,0,0
303289,116,143,64,71,51,63,52,70,0,0,0,0,0,0
303290,67,75,51,61,48,50,37,41,0,0,0,0,0,0
303291,162,156,130,127,111,139,88,128,0,0,0,0,0,0
303292,240,239,163,185,142,190,140,160,0,0,0,0,0,0
303293,76,85,83,71,66,72,70,65,0,0,0,0,0,0
303294,23,15,16,19,16,15,10,11,0,0,0,0,0,0
303295,38,18,27,26,17,20,20,15,0,0,0,0,0,0
303296,45,41,37,36,34,30,36,32,0,0,0,0,0,0
303297,67,70,59,55,63,47,52,74,0,0,0,0,0,0
303298,23,17,13,24,26,7,11,9,0,0,0,0,0,0
303299,29,22,31,13,26,27,17,15,0,0,0,0,0,0
303300,65,39,55,46,47,42,39,31,0,0,0,0,0,0
303301,20,37,18,47,25,42,24,44,0,0,0,0,0,0
303302,64,56,65,39,49,45,35,42,0,0,0,0,0,0
303303,38,33,33,36,28,46,33,24,0,0,0,0,0,0
303304,82,91,70,88,61,71,52,72,0,0,0,0,0,0
303305,62,51,57,62,50,62,42,45,0,0,0,0,0,0
303306,111,94,107,109,66,85,70,87,16,17,0,0,0,0
303307,114,90,110,106,100,88,105,85,0,0,0,0,0,0
303308,210,212,206,168,152,193,148,168,0,0,0,0,0,0
303309,89,77,56,61,48,64,48,51,0,0,0,0,0,0
303310,353,343,291,283,201,268,233,240,0,0,0,0,0,0
303311,164,141,127,125,97,118,86,102,0,0,0,0,0,0
303312,130,123,119,119,109,127,98,109,0,0,0,0,0,0
303313,193,183,178,152,131,135,105,132,0,0,0,0,0,0
303314,74,59,65,53,66,55,37,47,0,0,0,0,0,0
303315,27,50,31,73,20,44,11,28,0,0,0,0,0,0
303316,141,147,108,99,107,113,69,91,0,0,0,0,0,0
303317,48,41,42,33,20,35,22,23,0,0,0,0,0,0
303318,356,388,307,313,231,312,219,272,0,0,0,0,0,0
312301,28,21,27,27,20,20,15,24,0,0,0,0,0,0
312302,139,94,111,94,97,90,103,90,0,0,0,0,0,0
312303,117,76,85,78,58,70,41,52,0,0,0,0,0,0
312304,44,59,56,49,37,40,43,31,0,0,0,0,0,0
312305,66,66,54,35,30,47,39,58,0,0,0,0,0,0
312306,20,25,33,27,16,22,24,18,0,0,0,0,0,0
312309,75,48,62,62,52,59,56,51,0,0,0,0,0,0
312310,23,22,17,21,35,19,13,15,0,0,0,0,0,0
312311,51,49,58,56,43,44,35,40,0,0,0,0,0,0
312312,40,36,29,28,21,19,20,19,0,0,0,0,0,0
312313,88,72,90,64,61,60,52,56,0,0,0,0,0,0
312314,26,21,18,15,26,19,18,26,0,0,0,0,0,0
312315,29,34,18,16,18,18,15,17,0,0,0,0,0,0
312316,26,33,26,36,16,30,28,24,0,0,0,0,0,0
312317,16,16,22,16,16,19,12,18,0,0,0,0,0,0
312318,51,29,39,36,47,45,30,37,0,0,0,0,0,0
312319,28,26,26,29,25,22,22,17,0,0,0,0,0,0
312320,32,25,35,40,20,27,13,14,0,0,0,0,0,0
312321,47,35,33,33,20,40,12,21,0,0,0,0,0,0
312322,29,25,24,28,28,16,29,23,0,0,0,0,0,0
312323,14,18,23,14,19,22,22,15,0,0,0,0,0,0
312324,55,54,51,51,52,34,46,39,0,0,0,0,0,0
312325,22,22,31,21,21,17,29,12,0,0,0,0,0,0
312326,28,25,22,35,8,23,11,22,0,0,0,0,0,0
312327,15,9,12,14,9,15,13,12,0,0,0,0,0,0
312328,23,20,20,31,32,21,22,23,0,0,0,0,0,0
312329,60,32,53,55,48,46,44,41,0,0,0,0,0,0
312330,43,39,38,50,36,42,44,36,0,0,0,0,0,0
312331,42,44,54,40,34,28,52,37,0,0,0,0,0,0
312332,16,14,21,15,14,17,14,10,0,0,0,0,0,0
312333,119,100,122,104,88,94,73,72,0,0,0,0,0,0
312334,50,41,52,53,45,43,20,33,0,0,0,0,0,0
312335,31,19,29,30,20,22,22,21,0,0,0,0,0,0
312336,23,23,13,16,22,27,16,15,0,0,0,0,0,0
312337,35,26,31,15,34,23,27,25,0,0,0,0,0,0
312338,26,10,21,18,17,15,15,8,0,0,0,0,0,0
312339,36,33,43,32,19,27,18,21,0,0,0,0,0,0
312340,20,14,13,14,23,6,21,10,0,0,0,0,0,0
312341,28,29,23,37,27,22,20,28,0,0,0,0,0,0
312342,33,28,20,17,20,11,17,9,0,0,0,0,0,0
312343,27,24,27,15,13,20,20,13,0,0,0,0,0,0
312344,12,10,9,12,13,18,16,10,0,0,0,0,0,0
312345,17,11,17,24,14,18,18,13,0,0,0,0,0,0
312346,28,19,15,25,15,23,29,14,0,0,0,0,0,0
312347,35,30,20,40,39,29,18,18,0,0,0,0,0,0
312348,32,24,30,20,20,21,28,17,0,0,0,0,0,0
312349,15,19,23,20,15,14,14,7,0,0,0,0,0,0
312350,46,47,43,27,42,45,35,38,0,0,0,0,0,0
312351,58,42,43,57,47,48,40,39,0,0,0,0,0,0
312352,45,22,41,27,45,38,57,22,0,0,0,0,0,0
312353,21,12,29,27,23,14,19,21,0,0,0,0,0,0
312354,34,25,17,12,11,21,15,10,0,0,0,0,0,0
312355,24,13,20,16,28,17,3,9,0,0,0,0,0,0
312356,30,20,21,15,19,20,0,0,0,0,0,0,0,0
312357,26,16,34,19,33,21,0,0,0,0,0,0,0,0
312358,59,45,64,56,56,40,25,25,0,0,0,0,0,0
312359,36,37,39,31,35,46,0,0,0,0,0,0,0,0
312360,19,16,34,29,0,0,0,0,0,0,0,0,0,0
312401,94,81,78,83,66,61,59,71,0,0,0,0,0,0
312402,93,72,89,84,57,63,80,72,0,0,0,0,0,0
312403,38,34,27,23,21,22,25,26,0,0,0,0,0,0
312404,172,141,133,135,128,130,119,105,0,0,0,0,0,0
312405,17,17,15,20,15,19,13,18,0,0,0,0,0,0
312406,39,41,30,47,34,44,27,50,0,0,0,0,0,0
312407,23,12,29,15,35,20,36,24,0,0,0,0,0,0
312408,33,20,27,22,19,11,28,16,0,0,0,0,0,0
312409,208,158,148,153,184,136,146,133,0,0,0,0,0,0
312410,30,14,40,21,26,29,34,22,0,0,0,0,0,0
312411,50,58,37,46,34,42,40,42,0,0,0,0,0,0
312412,12,9,22,21,19,9,23,18,0,0,0,0,0,0
312413,56,41,45,26,36,27,32,40,0,0,0,0,0,0
312414,59,59,65,41,53,46,37,48,0,0,0,0,0,0
312415,22,21,8,21,9,14,9,15,0,0,0,0,0,0
312416,24,23,25,13,9,10,15,8,0,0,0,0,0,0
312417,22,0,18,1,12,1,12,0,0,0,0,0,0,0
312418,33,44,35,28,26,32,33,22,0,0,0,0,0,0
312419,83,96,79,71,56,49,58,62,0,0,0,0,0,0
312420,43,61,44,39,34,43,47,39,0,0,0,0,0,0
312421,29,41,31,43,14,27,12,27,0,0,0,0,0,0
312422,25,13,30,11,20,18,18,13,0,0,0,0,0,0
312423,44,26,40,30,39,39,34,30,0,0,0,0,0,0
312424,92,78,66,64,96,83,47,40,0,0,0,0,0,0
312425,37,33,37,43,26,35,47,31,0,0,0,0,0,0
312426,29,21,28,23,21,17,31,25,0,0,0,0,0,0
312427,22,34,23,29,19,25,19,27,0,0,0,0,0,0
312428,25,26,34,34,22,28,27,13,0,0,0,0,0,0
312429,63,54,55,44,53,37,54,49,0,0,0,0,0,0
312430,23,23,17,17,13,20,20,17,0,0,0,0,0,0
312431,19,27,25,36,29,16,20,16,0,0,0,0,0,0
312432,19,14,21,7,18,14,20,15,0,0,0,0,0,0
312433,17,10,10,12,13,9,7,15,0,0,0,0,0,0
312434,14,29,11,22,5,23,8,17,0,0,0,0,0,0
312435,25,24,20,16,27,15,11,17,0,0,0,0,0,0
312436,10,14,14,10,6,9,9,8,0,0,0,0,0,0
312437,1,6,1,1,0,1,3,3,0,0,0,0,0,0
312438,29,20,25,13,19,18,19,21,0,0,0,0,0,0
312439,30,27,40,21,23,21,22,19,0,0,0,0,0,0
312440,16,18,18,9,20,9,16,11,0,0,0,0,0,0
312441,15,6,19,13,16,7,20,11,0,0,0,0,0,0
312442,26,17,25,18,17,27,25,14,0,0,0,0,0,0
312443,27,14,25,24,22,9,16,9,0,0,0,0,0,0
312444,28,23,20,21,18,19,29,19,0,0,0,0,0,0
312445,43,30,28,24,28,22,45,21,0,0,0,0,0,0
312447,112,114,123,113,108,91,88,76,0,0,0,0,0,0
312448,31,33,34,33,31,22,0,0,0,0,0,0,0,0
312449,8,5,0,0,0,0,0,0,0,0,0,0,0,0
312450,28,21,21,27,13,16,29,21,0,0,0,0,0,0
312451,40,41,32,31,23,15,22,23,0,0,0,0,0,0
312452,44,30,31,21,17,20,29,25,0,0,0,0,0,0
312453,34,13,33,18,33,19,0,0,0,0,0,0,0,0
312454,17,22,19,38,28,17,24,13,0,0,0,0,0,0
312455,46,29,37,34,33,27,34,26,0,0,0,0,0,0
312456,40,30,20,26,16,17,18,21,0,0,0,0,0,0
312457,35,39,26,34,20,27,26,25,0,0,0,0,0,0
312458,27,21,27,32,22,24,22,15,0,0,0,0,0,0
312459,24,18,22,19,25,15,0,0,0,0,0,0,0,0
312460,39,28,33,26,31,37,27,21,0,0,0,0,0,0
312461,21,18,21,10,21,25,0,0,0,0,0,0,0,0
312462,21,5,10,18,17,9,12,7,0,0,0,0,0,0
312463,21,18,29,9,0,0,0,0,0,0,0,0,0,0
312464,43,36,49,27,0,0,0,0,0,0,0,0,0,0
312465,43,44,18,15,0,0,0,0,0,0,0,0,0,0
312466,21,16,16,15,13,14,8,8,0,0,0,0,0,0
312467,19,15,12,19,13,10,14,18,0,0,0,0,0,0
312468,8,9,12,4,0,0,0,0,0,0,0,0,0,0
312469,11,10,9,8,9,9,0,0,0,0,0,0,0,0
312470,39,29,28,32,31,35,19,13,0,0,0,0,0,0
312501,20,17,11,13,29,17,13,18,0,0,0,0,0,0
312502,48,39,56,33,49,41,32,30,0,0,0,0,0,0
312503,71,73,86,59,66,81,63,67,0,0,0,0,0,0
312504,16,25,19,19,16,23,27,22,0,0,0,0,0,0
312505,25,19,20,21,16,15,18,10,0,0,0,0,0,0
312506,393,382,395,321,237,285,307,267,0,0,0,0,0,0
312507,26,22,17,19,18,12,14,18,0,0,0,0,0,0
312508,24,16,15,15,16,14,14,20,0,0,0,0,0,0
312509,17,16,10,18,18,22,14,14,0,0,0,0,0,0
312510,22,29,42,16,26,39,30,27,0,0,0,0,0,0
312511,17,20,26,20,16,22,11,16,0,0,0,0,0,0
312512,25,31,31,25,19,24,19,22,0,0,0,0,0,0
312513,126,109,109,76,73,81,66,64,0,0,0,0,0,0
312514,115,77,96,67,78,72,74,65,0,0,0,0,0,0
312515,128,127,134,106,95,79,97,95,0,0,0,0,0,0
312516,20,26,20,19,16,20,16,17,0,0,0,0,0,0
312601,59,47,81,52,58,65,61,45,0,0,0,0,0,0
312701,22,14,42,36,39,20,51,42,0,0,0,0,0,0
312702,27,24,21,18,25,22,41,42,0,0,0,0,0,0
312703,195,183,143,166,124,159,115,137,0,0,0,0,0,0
312704,83,60,64,54,39,44,52,50,0,0,0,0,0,0
312801,108,103,86,93,97,103,80,74,0,0,0,0,0,0
312806,8,35,13,26,12,17,13,28,0,0,0,0,0,0
312807,80,67,96,75,109,95,59,61,0,0,0,0,0,0
312808,42,33,33,29,46,39,35,25,0,0,0,0,0,0
312809,27,13,13,16,7,8,5,11,0,0,0,0,0,0
312810,37,41,39,25,38,45,25,21,0,0,0,0,0,0
312901,24,39,15,32,21,23,18,19,0,0,0,0,0,0
312902,35,65,35,41,22,34,32,28,0,0,0,0,0,0
312903,30,21,21,24,13,19,15,6,0,0,0,0,0,0
312904,57,63,37,53,21,48,43,36,0,0,0,0,0,0
312905,43,49,33,45,30,37,42,34,0,0,0,0,0,0
312906,96,106,107,98,80,85,74,85,0,0,0,0,0,0
312907,12,13,20,14,14,15,10,11,0,0,0,0,0,0
312908,50,39,45,37,51,46,40,41,0,0,0,0,0,0
312909,11,8,14,9,8,14,14,14,0,0,0,0,0,0
312910,111,147,55,85,67,71,40,72,0,0,0,0,0,0
312911,34,38,26,42,19,27,20,29,0,0,0,0,0,0
312912,25,20,12,19,15,14,13,14,0,0,0,0,0,0
312913,58,59,41,31,28,42,25,41,0,0,0,0,0,0
312914,8,20,10,29,10,26,7,25,0,0,0,0,0,0
312915,28,12,11,15,16,19,8,12,0,0,0,0,0,0
312916,70,69,85,88,63,85,72,78,0,0,0,0,0,0
312917,56,83,43,47,18,27,29,20,0,0,0,0,0,0
312918,33,24,24,27,31,23,25,27,0,0,0,0,0,0
312919,28,21,23,29,19,25,26,16,0,0,0,0,0,0
312920,11,20,13,22,10,21,4,15,0,0,0,0,0,0
312921,26,22,27,21,22,26,25,10,0,0,0,0,0,0
312922,21,31,16,22,10,20,13,14,0,0,0,0,0,0
312923,44,35,14,25,20,19,12,13,0,0,0,0,0,0
312924,10,24,14,15,6,17,8,12,0,0,0,0,0,0
312925,23,30,13,29,18,20,9,22,0,0,0,0,0,0
312926,16,16,29,13,12,12,9,21,0,0,0,0,0,0
312927,13,10,23,19,28,13,15,17,0,0,0,0,0,0
312928,33,33,26,21,24,25,21,27,0,0,0,0,0,0
312929,72,94,68,62,46,46,52,48,0,0,0,0,0,0
312930,7,16,7,5,9,7,6,5,0,0,0,0,0,0
312931,21,13,15,22,12,11,9,8,0,0,0,0,0,0
312932,27,40,27,23,20,27,26,25,0,0,0,0,0,0
312933,16,39,24,25,15,21,7,11,0,0,0,0,0,0
312934,29,31,7,30,26,8,16,13,0,0,0,0,0,0
312935,15,28,13,20,5,12,4,10,0,0,0,0,0,0
312936,63,62,50,70,40,54,37,36,0,0,0,0,0,0
312937,42,43,25,36,38,28,19,23,0,0,0,0,0,0
312938,26,27,12,18,18,8,15,17,0,0,0,0,0,0
312939,20,38,11,19,11,10,11,17,0,0,0,0,0,0
312940,25,17,20,22,23,17,23,18,0,0,0,0,0,0
312941,36,53,36,36,31,34,28,27,0,0,0,0,0,0
312942,128,123,119,99,82,90,104,91,0,0,0,0,0,0
312943,59,46,42,45,52,37,28,32,0,0,0,0,0,0
312944,14,18,10,16,12,20,7,17,0,0,0,0,0,0
312945,24,24,23,26,18,23,8,12,0,0,0,0,0,0
312946,25,17,12,25,14,20,18,14,0,0,0,0,0,0
312947,22,38,18,21,20,37,18,26,0,0,0,0,0,0
312948,10,10,11,11,13,9,17,7,0,0,0,0,0,0
312949,20,27,14,18,13,17,8,11,0,0,0,0,0,0
312950,17,23,8,21,5,11,2,10,0,0,0,0,0,0
312951,15,19,19,19,12,12,14,23,0,0,0,0,0,0
312952,49,52,42,39,25,36,14,33,0,0,0,0,0,0
312953,19,18,18,22,22,25,36,27,0,0,0,0,0,0
312954,69,55,38,59,37,58,36,40,0,0,0,0,0,0
312955,56,72,49,60,41,44,46,53,0,0,0,0,0,0
312956,13,22,22,17,18,15,26,22,0,0,0,0,0,0
312957,10,14,9,12,14,7,17,11,0,0,0,0,0,0
312958,7,8,9,10,8,7,11,13,0,0,0,0,0,0
312959,39,25,28,26,24,17,31,23,0,0,0,0,0,0
312960,32,36,27,40,27,16,25,30,0,0,0,0,0,0
312961,15,19,11,18,3,22,4,16,0,0,0,0,0,0
312962,25,28,24,33,20,15,0,0,0,0,0,0,0,0
312963,25,28,21,18,17,26,0,0,0,0,0,0,0,0
312964,29,35,22,24,0,0,0,0,0,0,0,0,0,0
312965,32,27,37,20,0,0,0,0,0,0,0,0,0,0
312966,17,23,13,15,10,13,0,0,0,0,0,0,0,0
312967,18,23,16,20,0,0,0,0,0,0,0,0,0,0
312968,26,9,14,8,32,17,0,0,0,0,0,0,0,0
312969,16,17,12,16,27,15,0,0,0,0,0,0,0,0
312970,31,24,13,26,21,15,0,0,0,0,0,0,0,0
313001,23,17,26,11,21,20,0,0,0,0,0,0,0,0
321901,30,30,45,34,15,26,24,30,0,0,0,0,0,0
321902,19,16,18,22,15,15,9,17,0,0,0,0,0,0
321903,51,54,43,38,36,43,27,45,0,0,0,0,0,0
321904,24,33,21,27,16,24,20,25,0,0,0,0,0,0
321905,47,46,46,52,33,44,40,46,0,0,0,0,0,0
321906,20,22,23,22,12,21,22,21,0,0,0,0,0,0
321907,65,56,42,47,36,42,29,33,0,0,0,0,0,0
321908,26,22,19,16,11,26,18,23,0,0,0,0,0,0
321909,54,59,52,43,45,50,46,50,0,0,0,0,0,0
321910,26,26,14,29,21,19,15,17,0,0,0,0,0,0
321911,35,43,28,40,34,35,38,25,0,0,0,0,0,0
321912,36,28,23,17,18,21,31,21,0,0,0,0,0,0
322001,72,81,73,81,67,70,50,60,0,0,0,0,0,0
322002,125,118,109,103,70,97,89,109,0,0,0,0,0,0
322003,22,35,14,40,11,37,7,23,0,0,0,0,0,0
322004,123,136,134,129,133,135,125,155,0,0,0,0,0,0
322005,53,65,66,63,37,48,0,0,0,0,0,0,0,0
322006,20,19,20,16,11,19,0,0,0,0,0,0,0,0
322007,13,17,14,12,23,10,0,0,0,0,0,0,0,0
322008,29,22,33,22,0,0,0,0,0,0,0,0,0,0
